"","item_number","description","category","item_link","minifigs_link","color_link","Name"
"557","95225","Minifigure, Hair Long Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=95225","https://www.bricklink.com/catalogItemIn.asp?P=95225&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=95225#T=C","Light Bluish Gray"
"558","95225","Minifigure, Hair Long Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=95225","https://www.bricklink.com/catalogItemIn.asp?P=95225&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=95225#T=C","Magenta"
"559","95225","Minifigure, Hair Long Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=95225","https://www.bricklink.com/catalogItemIn.asp?P=95225&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=95225#T=C","Medium Nougat"
"560","95225","Minifigure, Hair Long Wavy with Center Part","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=95225","https://www.bricklink.com/catalogItemIn.asp?P=95225&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=95225#T=C","Reddish Brown"
"561","65226pb01","Minifigure, Hair Long Wavy with Center Part and Dark Turquoise Headphones Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=65226pb01","https://www.bricklink.com/catalogItemIn.asp?P=65226pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=65226pb01#T=C","Medium Lavender"
"562","17354pb01","Minifigure, Hair Long Wavy with Gold Greek Soldier Helmet Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=17354pb01","https://www.bricklink.com/catalogItemIn.asp?P=17354pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=17354pb01#T=C","Bright Light Yellow"
"563","11908","Minifigure, Hair Long Wavy with Ragged Bottom Edge","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=11908","https://www.bricklink.com/catalogItemIn.asp?P=11908&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=11908#T=C","Black"
"564","11908","Minifigure, Hair Long Wavy with Ragged Bottom Edge","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=11908","https://www.bricklink.com/catalogItemIn.asp?P=11908&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=11908#T=C","Medium Nougat"
"565","3157","Minifigure, Hair Long Widows Peak Swept Back and Spiked with 2 Braids over Shoulders","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3157","https://www.bricklink.com/catalogItemIn.asp?P=3157&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3157#T=C","Bright Light Orange"
"566","11900","Minifigure, Hair Long with Beard Tied in Sections","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=11900","https://www.bricklink.com/catalogItemIn.asp?P=11900&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=11900#T=C","Dark Orange"
"567","11900","Minifigure, Hair Long with Beard Tied in Sections","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=11900","https://www.bricklink.com/catalogItemIn.asp?P=11900&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=11900#T=C","Red"
"568","11261","Minifigure, Hair Long with Braided Front","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=11261","https://www.bricklink.com/catalogItemIn.asp?P=11261&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=11261#T=C","Dark Brown"
"569","11261","Minifigure, Hair Long with Braided Front","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=11261","https://www.bricklink.com/catalogItemIn.asp?P=11261&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=11261#T=C","Dark Orange"
"570","11261","Minifigure, Hair Long with Braided Front","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=11261","https://www.bricklink.com/catalogItemIn.asp?P=11261&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=11261#T=C","Red"
"571","11255","Minifigure, Hair Long with Curls (Judge's Peruke)","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=11255","https://www.bricklink.com/catalogItemIn.asp?P=11255&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=11255#T=C","White"
"572","13664pb01","Minifigure, Hair Long with Feathers and Light Bluish Gray / Olive Green Bandana Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=13664pb01","https://www.bricklink.com/catalogItemIn.asp?P=13664pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=13664pb01#T=C","Dark Brown"
"573","16691pb02","Minifigure, Hair Long with Flat Silver Headband Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=16691pb02","https://www.bricklink.com/catalogItemIn.asp?P=16691pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=16691pb02#T=C","White"
"574","99248pb03","Minifigure, Hair Long with Lime Headband Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=99248pb03","https://www.bricklink.com/catalogItemIn.asp?P=99248pb03&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=99248pb03#T=C","Dark Tan"
"575","99239pb01","Minifigure, Hair Long with Metallic Silver Viking Helmet with Side Holes Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=99239pb01","https://www.bricklink.com/catalogItemIn.asp?P=99239pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=99239pb01#T=C","Tan"
"576","16691pb01","Minifigure, Hair Long with Nougat Headband Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=16691pb01","https://www.bricklink.com/catalogItemIn.asp?P=16691pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=16691pb01#T=C","White"
"577","99248pb01","Minifigure, Hair Long with Orange Headband Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=99248pb01","https://www.bricklink.com/catalogItemIn.asp?P=99248pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=99248pb01#T=C","Reddish Brown"
"578","99248pb02","Minifigure, Hair Long with Red Headband Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=99248pb02","https://www.bricklink.com/catalogItemIn.asp?P=99248pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=99248pb02#T=C","Black"
"579","36806","Minifigure, Hair Long, Parted in Center","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=36806","https://www.bricklink.com/catalogItemIn.asp?P=36806&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=36806#T=C","Black"
"580","36806","Minifigure, Hair Long, Parted in Center","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=36806","https://www.bricklink.com/catalogItemIn.asp?P=36806&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=36806#T=C","Bright Light Yellow"
"581","36806","Minifigure, Hair Long, Parted in Center","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=36806","https://www.bricklink.com/catalogItemIn.asp?P=36806&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=36806#T=C","Dark Bluish Gray"
"582","36806","Minifigure, Hair Long, Parted in Center","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=36806","https://www.bricklink.com/catalogItemIn.asp?P=36806&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=36806#T=C","Dark Orange"
"583","36806","Minifigure, Hair Long, Parted in Center","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=36806","https://www.bricklink.com/catalogItemIn.asp?P=36806&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=36806#T=C","Dark Red"
"584","36806","Minifigure, Hair Long, Parted in Center","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=36806","https://www.bricklink.com/catalogItemIn.asp?P=36806&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=36806#T=C","Light Bluish Gray"
"585","36806","Minifigure, Hair Long, Parted in Center","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=36806","https://www.bricklink.com/catalogItemIn.asp?P=36806&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=36806#T=C","White"
"586","34316","Minifigure, Hair Long, Parted in Front","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=34316","https://www.bricklink.com/catalogItemIn.asp?P=34316&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=34316#T=C","Black"
"587","34316","Minifigure, Hair Long, Parted in Front","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=34316","https://www.bricklink.com/catalogItemIn.asp?P=34316&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=34316#T=C","Dark Tan"
"588","34316","Minifigure, Hair Long, Parted in Front","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=34316","https://www.bricklink.com/catalogItemIn.asp?P=34316&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=34316#T=C","Medium Nougat"
"589","34316","Minifigure, Hair Long, Parted in Front","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=34316","https://www.bricklink.com/catalogItemIn.asp?P=34316&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=34316#T=C","Reddish Brown"
"590","34316","Minifigure, Hair Long, Parted in Front","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=34316","https://www.bricklink.com/catalogItemIn.asp?P=34316&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=34316#T=C","Yellow"
"591","34316pb01","Minifigure, Hair Long, Parted in Front with Tan Highlights Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=34316pb01","https://www.bricklink.com/catalogItemIn.asp?P=34316pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=34316pb01#T=C","Dark Brown"
"592","73272","Minifigure, Hair Long, Wavy, Swept to Left","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=73272","https://www.bricklink.com/catalogItemIn.asp?P=73272&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=73272#T=C","Bright Pink"
"593","73272","Minifigure, Hair Long, Wavy, Swept to Left","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=73272","https://www.bricklink.com/catalogItemIn.asp?P=73272&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=73272#T=C","Medium Nougat"
"594","73272pb01","Minifigure, Hair Long, Wavy, Swept to Left with Magenta Highlights Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=73272pb01","https://www.bricklink.com/catalogItemIn.asp?P=73272pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=73272pb01#T=C","Light Aqua"
"595","73272pb02","Minifigure, Hair Long, Wavy, Swept to Left with Red Highlights Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=73272pb02","https://www.bricklink.com/catalogItemIn.asp?P=73272pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=73272pb02#T=C","Black"
"596","15491","Minifigure, Hair Male Bald Top","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15491","https://www.bricklink.com/catalogItemIn.asp?P=15491&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15491#T=C","Tan"
"597","12893pb04","Minifigure, Hair Male Bald Top with Black Short Hair and Combover Lines Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=12893pb04","https://www.bricklink.com/catalogItemIn.asp?P=12893pb04&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=12893pb04#T=C","Light Nougat"
"598","15491pb02","Minifigure, Hair Male Bald Top with Dark Bluish Gray Hair and Combed Back Hair Lines Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15491pb02","https://www.bricklink.com/catalogItemIn.asp?P=15491pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15491pb02#T=C","Light Nougat"
"599","12893pb02","Minifigure, Hair Male Bald Top with Dark Bluish Gray Short Hair Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=12893pb02","https://www.bricklink.com/catalogItemIn.asp?P=12893pb02&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=12893pb02#T=C","Light Nougat"
"600","12893pb01","Minifigure, Hair Male Bald Top with Light Bluish Gray Short Hair and Combover Lines Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=12893pb01","https://www.bricklink.com/catalogItemIn.asp?P=12893pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=12893pb01#T=C","Yellow"
"601","15491pb01","Minifigure, Hair Male Bald Top with Reddish Brown Hair Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=15491pb01","https://www.bricklink.com/catalogItemIn.asp?P=15491pb01&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=15491pb01#T=C","Yellow"
"602","12893pb03","Minifigure, Hair Male Bald Top with White Short Hair Pattern","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=12893pb03","https://www.bricklink.com/catalogItemIn.asp?P=12893pb03&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=12893pb03#T=C","Light Nougat"
"603","76925","Minifigure, Hair Male Pompadour","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=76925","https://www.bricklink.com/catalogItemIn.asp?P=76925&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=76925#T=C","Blue"
"604","76925","Minifigure, Hair Male Pompadour","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=76925","https://www.bricklink.com/catalogItemIn.asp?P=76925&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=76925#T=C","Bright Light Yellow"
"605","76925","Minifigure, Hair Male Pompadour","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=76925","https://www.bricklink.com/catalogItemIn.asp?P=76925&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=76925#T=C","Bright Pink"
"606","76925","Minifigure, Hair Male Pompadour","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=76925","https://www.bricklink.com/catalogItemIn.asp?P=76925&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=76925#T=C","Flat Silver"
"607","3901","Minifigure, Hair Male Smooth","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3901","https://www.bricklink.com/catalogItemIn.asp?P=3901&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3901#T=C","Black"
"608","3901","Minifigure, Hair Male Smooth","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3901","https://www.bricklink.com/catalogItemIn.asp?P=3901&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3901#T=C","Brown"
"609","3901","Minifigure, Hair Male Smooth","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3901","https://www.bricklink.com/catalogItemIn.asp?P=3901&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3901#T=C","Dark Brown"
"610","3901","Minifigure, Hair Male Smooth","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3901","https://www.bricklink.com/catalogItemIn.asp?P=3901&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3901#T=C","Dark Gray"
"611","3901","Minifigure, Hair Male Smooth","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3901","https://www.bricklink.com/catalogItemIn.asp?P=3901&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3901#T=C","Dark Nougat"
"612","3901","Minifigure, Hair Male Smooth","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3901","https://www.bricklink.com/catalogItemIn.asp?P=3901&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3901#T=C","Dark Orange"
"613","3901","Minifigure, Hair Male Smooth","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3901","https://www.bricklink.com/catalogItemIn.asp?P=3901&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3901#T=C","Dark Tan"
"614","3901","Minifigure, Hair Male Smooth","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3901","https://www.bricklink.com/catalogItemIn.asp?P=3901&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3901#T=C","Fabuland Brown"
"615","3901","Minifigure, Hair Male Smooth","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3901","https://www.bricklink.com/catalogItemIn.asp?P=3901&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3901#T=C","Light Bluish Gray"
"616","3901","Minifigure, Hair Male Smooth","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3901","https://www.bricklink.com/catalogItemIn.asp?P=3901&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3901#T=C","Light Gray"
"617","3901","Minifigure, Hair Male Smooth","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3901","https://www.bricklink.com/catalogItemIn.asp?P=3901&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3901#T=C","Medium Nougat"
"618","3901","Minifigure, Hair Male Smooth","Minifigure, Hair","https://bricklink.com/v2/catalog/catalogitem.page?P=3901","https://www.bricklink.com/catalogItemIn.asp?P=3901&in=M","https://bricklink.com/v2/catalog/catalogitem.page?P=3901#T=C","Reddish Brown"
